"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Polarity","Emotions","ProcessedText","Handle","DerivedDate","hhmmss","DayCat"
"1917",1917,"@JohnnyCzzzz I'm very sorry to hear that you've had a poor experience Johnny. This isn't what we would usually expe… https://t.co/VTZqOMlc88",FALSE,0,"JohnnyCzzzz","2018/01/07 19:51:00",TRUE,9.5e+17,9.5e+17,2355237396,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im very sorry to hear that youve had a poor experience johnny this isnt what we would usually expe…","@bookings",2018-01-07 19:51:00,19:51:00,"Night"
"1918",1918,"@ClarissSkelton @easyJet Same thing happened to me going to Turkey in the summer! It was even on my booking confirmation that it was 20kg.",FALSE,0,"ClarissSkelton","2018/01/07 19:48:00",FALSE,9.5e+17,9.5e+17,2433974147,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bex_John",0,FALSE,FALSE,NA,NA,"positive","unknown","same thing happened to me going to turkey in the summer it was even on my booking confirmation that it was kg","@bookings",2018-01-07 19:48:00,19:48:00,"Night"
"1919",1919,"@sazzleroberts If you can pls reply to this Sarah with a DM quoting the booking ref no, email address used on the b… https://t.co/c590MBs5hK",FALSE,0,"sazzleroberts","2018/01/07 19:27:00",TRUE,9.5e+17,9.5e+17,1473112958,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","if you can pls reply to this sarah with a dm quoting the booking ref no email address used on the b…","@bookings",2018-01-07 19:27:00,19:27:00,"Night"
"1920",1920,"@ClaireBG_ Have you checked your spam folder Claire ? No reported delays on booking confirmations. It can sometimes… https://t.co/OfdhXEJYQg",FALSE,0,"ClaireBG_","2018/01/07 18:57:00",TRUE,9.5e+17,9.5e+17,410065254,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","have you checked your spam folder claireno reported delays on booking confirmations it can sometimes…","@bookings",2018-01-07 18:57:00,18:57:00,"Evening"
"1921",1921,"@easyJet Jesus H Christ, how confusing and unintuitive is booking an infant seat?  Now on hold on the phone and being charged for it......",FALSE,0,"easyJet","2018/01/07 18:44:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rosemeyer1939",0,FALSE,FALSE,NA,NA,"negative","unknown","jesus h christ how confusing and unintuitive is booking an infant seatnow on hold on the phone and being charged for it","@bookings",2018-01-07 18:44:00,18:44:00,"Evening"
"1922",1922,"literally never booking flights with easyJet again, they're so so so shit",FALSE,0,NA,"2018/01/07 18:38:00",FALSE,NA,9.5e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elisemckeever",0,FALSE,FALSE,NA,NA,"positive","unknown","literally never booking flights with easyjet again theyre so so so shit","@bookings",2018-01-07 18:38:00,18:38:00,"Evening"
"1923",1923,"RT @ClaireBG_: @easyJet Hey, is there a delay on booking confirmations? We booked a flight at around 10.30am and still no email. Thanks",FALSE,0,NA,"2018/01/07 17:59:00",FALSE,NA,9.5e+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"negative","unknown","hey is there a delay on booking confirmations we booked a flight at around am and still no email thanks","@bookings",2018-01-07 17:59:00,17:59:00,"Evening"
"1924",1924,"@alanakaja I'm pleased to hear that you've made a booking with us, Alana, but can you please DM us with more info o… https://t.co/GNvBmt3DrU",FALSE,0,"alanakaja","2018/01/07 16:44:00",TRUE,9.5e+17,9.5e+17,295134947,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","im pleased to hear that youve made a booking with us alana but can you please dm us with more info o…","@bookings",2018-01-07 16:44:00,16:44:00,"Evening"
"1925",1925,"@XoDonnax You don't pay for speedy boarding Donna, it's an add on bonus when you purchase upfront or extra legroom… https://t.co/nzVVTfYJIL",FALSE,0,"XoDonnax","2018/01/07 16:34:00",TRUE,9.5e+17,9.5e+17,57135038,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","you dont pay for speedy boarding donna its an add on bonus when you purchase upfront or extra legroom…","@bookings",2018-01-07 16:34:00,16:34:00,"Evening"
"1926",1926,"@easyJet I have just made a booking. Are you able to give me the breakdown for flights for adults and Kids?",FALSE,0,"easyJet","2018/01/07 16:31:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alanakaja",0,FALSE,FALSE,NA,NA,"neutral","unknown","i have just made a booking are you able to give me the breakdown for flights for adults and kids","@bookings",2018-01-07 16:31:00,16:31:00,"Evening"
"1927",1927,"@easyJet  why wont my booking let me add speedy boarding on",FALSE,0,"easyJet","2018/01/07 16:20:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XoDonnax",0,FALSE,FALSE,NA,NA,"positive","unknown","why wont my booking let me add speedy boarding on","@bookings",2018-01-07 16:20:00,16:20:00,"Evening"
"1928",1928,"@DprMassey Hi David, I'm very sorry to hear that. Please can you DM us the booking reference, the booker's name and… https://t.co/ZIGGZbnWlK",FALSE,0,"DprMassey","2018/01/07 16:20:00",TRUE,9.5e+17,9.5e+17,837179438,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","hi david im very sorry to hear that please can you dm us the booking reference the bookers name and…","@bookings",2018-01-07 16:20:00,16:20:00,"Evening"
"1929",1929,"@easyJet It my booking doesn't say about an e pass, how do I get the passes on my phone? Thanks hope u can help!",FALSE,0,"easyJet","2018/01/07 16:15:00",FALSE,9.5e+17,9.5e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Passport_Dreams",0,FALSE,FALSE,NA,NA,"neutral","sadness","it my booking doesnt say about an e pass how do i get the passes on my phone thanks hope u can help","@bookings",2018-01-07 16:15:00,16:15:00,"Evening"
"1930",1930,"@chachabinks It has to be the same as whatever is on your passport. If your passport is Miss then your booking need… https://t.co/8DVrjAinKv",FALSE,0,"chachabinks","2018/01/07 16:01:00",TRUE,9.5e+17,9.5e+17,22284674,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","it has to be the same as whatever is on your passport if your passport is miss then your booking need…","@bookings",2018-01-07 16:01:00,16:01:00,"Evening"
"1931",1931,"@proseccolover If you DM me your booking reference, name and email of the booker, I can look into this for you. Charlotte",FALSE,1,"proseccolover","2018/01/07 15:42:00",FALSE,9.5e+17,9.5e+17,2262553852,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","fear","if you dm me your booking reference name and email of the booker i can look into this for you charlotte","@bookings",2018-01-07 15:42:00,15:42:00,"Noon"
"1932",1932,"@easyJet Hi - I didn’t put my middle name on booking but it’s on my passport- does it matter? Christian And Surname correct",FALSE,0,"easyJet","2018/01/07 15:02:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","immiguk",0,FALSE,FALSE,NA,NA,"negative","sadness","hii didn’t put my middle name on booking but it’s on my passport does it matter christian and surname correct","@bookings",2018-01-07 15:02:00,15:02:00,"Noon"
"1933",1933,"@stuarthurwitz Please see our link regarding this Stuart. See here - https://t.co/ihTaBVs0Q7  Margaret",FALSE,0,"stuarthurwitz","2018/01/07 14:13:00",FALSE,9.5e+17,9.5e+17,22949729,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","please see our link regarding this stuart see heremargaret","@bookings",2018-01-07 14:13:00,14:13:00,"Noon"
"1934",1934,"@rupinideepa I'm really sorry to hear that you've not heard back yet Rupini. Please can you DM us your booking refe… https://t.co/2IqfouCDsG",FALSE,0,"rupinideepa","2018/01/07 13:49:00",TRUE,9.5e+17,9.5e+17,2905791082,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im really sorry to hear that youve not heard back yet rupini please can you dm us your booking refe…","@bookings",2018-01-07 13:49:00,13:49:00,"Noon"
"1935",1935,"@jhd86 Hi Jill, please can you DM us more details about your query so we can look into this? Can you also DM us the… https://t.co/c1FE9w7uGV",FALSE,0,"jhd86","2018/01/07 13:46:00",TRUE,9.5e+17,9.5e+17,21476362,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","hi jill please can you dm us more details about your query so we can look into this can you also dm us the…","@bookings",2018-01-07 13:46:00,13:46:00,"Noon"
"1936",1936,"@Michelle_Pree I'll see what I can do to help Michelle if you can DM me your booking reference, bookers name and em… https://t.co/jdeUWqr31a",FALSE,0,"Michelle_Pree","2018/01/07 12:52:00",TRUE,9.5e+17,9.5e+17,9.5e+17,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","ill see what i can do to help michelle if you can dm me your booking reference bookers name and em…","@bookings",2018-01-07 12:52:00,12:52:00,"Noon"
"1937",1937,"@gray410 That's right unless you have upfront or extra legroom seats Alex then you can take this. Please see here f… https://t.co/wAxapHDGMN",FALSE,0,"gray410","2018/01/07 12:49:00",TRUE,9.5e+17,9.5e+17,1541014556,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","thats right unless you have upfront or extra legroom seats alex then you can take this please see here f…","@bookings",2018-01-07 12:49:00,12:49:00,"Noon"
"1938",1938,"@andychanz To make changes to your booking Andy, you can do this on manage bookings: https://t.co/85azA4gyhW or by… https://t.co/VFWG9AE8ig",FALSE,0,"andychanz","2018/01/07 12:20:00",TRUE,9.5e+17,9.5e+17,61840410,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","to make changes to your booking andy you can do this on manage bookingsor by…","@bookings",2018-01-07 12:20:00,12:20:00,"Noon"
"1939",1939,"@DaliahMerzaban I'm sorry to hear that your expenses claim was rejected, Daliah.  To look into this further for you… https://t.co/bp5x3yBBmn",FALSE,0,"DaliahMerzaban","2018/01/07 11:56:00",TRUE,9.5e+17,9.5e+17,124102339,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry to hear that your expenses claim was rejected daliahto look into this further for you…","@bookings",2018-01-07 11:56:00,11:56:00,"Morning"
"1940",1940,"@saar_xoxo As long as the name on the passport is the same on your booking Sarah there will be no problems. If you… https://t.co/CCilkxFLOI",FALSE,0,"saar_xoxo","2018/01/07 11:42:00",TRUE,9.5e+17,9.5e+17,471311154,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","unknown","as long as the name on the passport is the same on your booking sarah there will be no problems if you…","@bookings",2018-01-07 11:42:00,11:42:00,"Morning"
"1941",1941,"@sprinkleofsof There would be a flight change fee and they fair difference. you can change that through manage book… https://t.co/6w3EUHaLxv",FALSE,0,"sprinkleofsof","2018/01/07 11:37:00",TRUE,9.5e+17,9.5e+17,175768058,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","there would be a flight change fee and they fair difference you can change that through manage book…","@bookings",2018-01-07 11:37:00,11:37:00,"Morning"
"1942",1942,"@Kam_Singh Can you please DM us some information Kam ? If you could DM your booking reference, the name of the book… https://t.co/d1vWpvis7h",FALSE,0,"Kam_Singh","2018/01/07 11:29:00",TRUE,9.5e+17,9.5e+17,98946357,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","can you please dm us some information kamif you could dm your booking reference the name of the book…","@bookings",2018-01-07 11:29:00,11:29:00,"Morning"
"1943",1943,"@andrewbrooks101 I've never heard of this happening before Andrew. If you book it and then come to us here we will… https://t.co/mgJrqIPSq9",FALSE,0,"andrewbrooks101","2018/01/07 11:22:00",TRUE,9.5e+17,9.5e+17,544082116,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","ive never heard of this happening before andrew if you book it and then come to us here we will…","@bookings",2018-01-07 11:22:00,11:22:00,"Morning"
"1944",1944,"@easyJet is your online booking system down? I can’t book my flights, don’t want to book a hotel but can’t get past the page, please help!",FALSE,0,"easyJet","2018/01/07 10:56:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linseyjordan",0,FALSE,FALSE,NA,NA,"positive","joy","is your online booking system down i can’t book my flights don’t want to book a hotel but can’t get past the page please help","@bookings",2018-01-07 10:56:00,10:56:00,"Morning"
"1945",1945,"@mjgladstone We can create a letter which you can take to your insurers if you wish, Melissa?  To do this, can you… https://t.co/r2ZLhzBOlP",FALSE,0,"mjgladstone","2018/01/07 10:50:00",TRUE,9.5e+17,9.5e+17,1372399975,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","we can create a letter which you can take to your insurers if you wish melissato do this can you…","@bookings",2018-01-07 10:50:00,10:50:00,"Morning"
"1946",1946,"@colinrichards2 I'm really sorry Colin if these passengers are deleted from the booking there will be no monies to… https://t.co/OOCp4VHGaU",FALSE,0,"colinrichards2","2018/01/07 10:37:00",TRUE,9.5e+17,9.5e+17,740390233,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","sadness","im really sorry colin if these passengers are deleted from the booking there will be no monies to…","@bookings",2018-01-07 10:37:00,10:37:00,"Morning"
"1947",1947,"@easyJet made a mistake in a booking. Put mr instead of miss. How can I change this?",FALSE,0,"easyJet","2018/01/07 10:11:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andychanz",0,FALSE,FALSE,NA,NA,"negative","unknown","made a mistake in a booking put mr instead of miss how can i change this","@bookings",2018-01-07 10:11:00,10:11:00,"Morning"
"1948",1948,"@meganlynch09 I'm sorry to hear you're having trouble signing in Megan. If you can DM me the name you used to make… https://t.co/0ojbYSBiYr",FALSE,0,"meganlynch09","2018/01/07 07:34:00",TRUE,9.49e+17,9.5e+17,22363014,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry to hear youre having trouble signing in megan if you can dm me the name you used to make…","@bookings",2018-01-07 07:34:00,07:34:00,"Morning"
"1949",1949,"Despite travelling with @easyJet many times, I had my booking totally screwed up by someone who I could hardly understand on the phone",FALSE,0,NA,"2018/01/07 00:01:00",FALSE,NA,9.5e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mikemendoza1",0,FALSE,FALSE,NA,NA,"negative","anger","despite travelling withmany times i had my booking totally screwed up by someone who i could hardly understand on the phone","@bookings",2018-01-07 00:01:00,00:01:00,"Morning"
"1950",1950,"Just booking onboard meals with Air Asia. Prices are mental! 2 meals, 2 drinks, 2 coleslaw and 2 muffins - £5.65.… https://t.co/g2BYo2Yalm",FALSE,12,NA,"2018/01/06 21:14:00",TRUE,NA,9.5e+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","GazRich88",0,FALSE,FALSE,NA,NA,"neutral","unknown","just booking onboard meals with air asia prices are mentalmealsdrinkscoleslaw andmuffins…","@bookings",2018-01-06 21:14:00,21:14:00,"Night"
"1951",1951,"@martinm_83 If you can pls reply to this with a DM quoting your booking ref no, email address used on the booking,… https://t.co/4KOEg0FaGj",FALSE,0,"martinm_83","2018/01/06 20:39:00",TRUE,9.5e+17,9.5e+17,335885999,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","if you can pls reply to this with a dm quoting your booking ref no email address used on the booking…","@bookings",2018-01-06 20:39:00,20:39:00,"Night"
"1952",1952,"RT @RBH000: Hi @easyJet. How can I tell from my boarding pass if I have hold luggage with my booking? Thanks R",FALSE,0,NA,"2018/01/06 20:38:00",FALSE,NA,9.5e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inceconlu1983",1,TRUE,FALSE,NA,NA,"positive","unknown","hihow can i tell from my boarding pass if i have hold luggage with my booking thanks r","@bookings",2018-01-06 20:38:00,20:38:00,"Night"
"1953",1953,"@easyJet y doesn’t ur website when booking flights allow Finlee as a name???? That is how it is spelt on his passpo… https://t.co/kLjTSEsK4A",FALSE,0,"easyJet","2018/01/06 19:57:00",TRUE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewbrooks101",0,FALSE,FALSE,NA,NA,"positive","unknown","y doesn’t ur website when booking flights allow finlee as a name that is how it is spelt on his passpo…","@bookings",2018-01-06 19:57:00,19:57:00,"Night"
"1954",1954,"@easyJet - I'm trying to add luggage onto a booking but it keeps coming up with this after I add the payment info!… https://t.co/uXB6wAUEbq",FALSE,0,"easyJet","2018/01/06 19:25:00",TRUE,NA,9.5e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrCraigClarke",0,FALSE,FALSE,NA,NA,"negative","unknown","im trying to add luggage onto a booking but it keeps coming up with this after i add the payment info…","@bookings",2018-01-06 19:25:00,19:25:00,"Night"
"1955",1955,"@eriprouuud I'm sorry to hear about this Erika. If there is anything you'd like us to look into it further pls send… https://t.co/htBvJoguIr",FALSE,0,"eriprouuud","2018/01/06 18:35:00",TRUE,9.5e+17,9.5e+17,889882663,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im sorry to hear about this erika if there is anything youd like us to look into it further pls send…","@bookings",2018-01-06 18:35:00,18:35:00,"Evening"
"1956",1956,"@nickihard1n I'm sorry to hear about this Nicki. If you can send us a DM quoting your booking ref no, name of the b… https://t.co/v00ybzFc7F",FALSE,0,"nickihard1n","2018/01/06 18:11:00",TRUE,9.5e+17,9.5e+17,3073919005,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry to hear about this nicki if you can send us a dm quoting your booking ref no name of the b…","@bookings",2018-01-06 18:11:00,18:11:00,"Evening"
"1957",1957,"@welshy I'm so sorry to hear that Rhys. Did you book and pay for a seat? Can you let us know why you were moved so… https://t.co/OzyZhWILUD",FALSE,0,"welshy","2018/01/06 18:08:00",TRUE,9.5e+17,9.5e+17,4350051,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im so sorry to hear that rhys did you book and pay for a seat can you let us know why you were moved so…","@bookings",2018-01-06 18:08:00,18:08:00,"Evening"
"1958",1958,"@_TylerM Can you DM me your booking number, the name of the booker and the email address that was used to make the booking ? Margaret",FALSE,0,"_TylerM","2018/01/06 17:49:00",FALSE,9.49e+17,9.5e+17,262613908,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","can you dm me your booking number the name of the booker and the email address that was used to make the bookingmargaret","@bookings",2018-01-06 17:49:00,17:49:00,"Evening"
"1959",1959,"RT @ConwayLaszlo: @Gatwick_Airport = ""@easyJet: All passengers due to depart LGW today can change booking to another date free of charge on…",FALSE,0,NA,"2018/01/06 17:39:00",FALSE,NA,9.5e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Denise62681149",2,TRUE,FALSE,NA,NA,"positive","joy","all passengers due to depart lgw today can change booking to another date free of charge on…","@bookings",2018-01-06 17:39:00,17:39:00,"Evening"
"1960",1960,"@easyJet booked with easyjet holidays and never recieved a booking confirmation. i dont want to spend more money calling them up",FALSE,0,"easyJet","2018/01/06 16:50:00",FALSE,NA,9.5e+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","martinw5555",0,FALSE,FALSE,NA,NA,"positive","unknown","booked with easyjet holidays and never recieved a booking confirmation i dont want to spend more money calling them up","@bookings",2018-01-06 16:50:00,16:50:00,"Evening"
"1961",1961,"I was asked to send a DM about my booking yet I have had no reply and that was over 6 hours ago @easyJet",FALSE,0,NA,"2018/01/06 16:43:00",FALSE,NA,9.5e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","colinrichards2",0,FALSE,FALSE,NA,NA,"positive","unknown","i was asked to send a dm about my booking yet i have had no reply and that was overhours ago","@bookings",2018-01-06 16:43:00,16:43:00,"Evening"
"1962",1962,"@Twisted_Pix Hi there. I'd really like to help if I can, but in order to do that I'll need you to private message m… https://t.co/YDQbLCHCHU",FALSE,0,"Twisted_Pix","2018/01/06 16:31:00",TRUE,9.49e+17,9.5e+17,23740267,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","hi there id really like to help if i can but in order to do that ill need you to private message m…","@bookings",2018-01-06 16:31:00,16:31:00,"Evening"
"1963",1963,"Thank you @easyJet gor over booking the plane, definitely gonna fly with you again in the future",FALSE,1,NA,"2018/01/06 15:25:00",FALSE,NA,9.5e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eriprouuud",0,FALSE,FALSE,NA,NA,"positive","unknown","thank yougor over booking the plane definitely gonna fly with you again in the future","@bookings",2018-01-06 15:25:00,15:25:00,"Noon"
"1964",1964,"@leroyashley007 To add a child to your booking Leroy, you will need to speak to our cs team. You can find their num… https://t.co/KZGa28Rd1Z",FALSE,0,"leroyashley007","2018/01/06 13:28:00",TRUE,9.5e+17,9.5e+17,2913976643,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","unknown","to add a child to your booking leroy you will need to speak to our cs team you can find their num…","@bookings",2018-01-06 13:28:00,13:28:00,"Noon"
"1965",1965,"@easyJet hi there I’ve got a booking with you for October I would like to add a child to that booking can you help please",FALSE,0,"easyJet","2018/01/06 13:22:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leroyashley007",0,FALSE,FALSE,NA,NA,"positive","joy","hi there i’ve got a booking with you for october i would like to add a child to that booking can you help please","@bookings",2018-01-06 13:22:00,13:22:00,"Noon"
"1966",1966,"@JakeRoseYES Please send me a DM with your booking reference number, the name of the booker and the email address u… https://t.co/QrvV6Y2ktR",FALSE,0,"JakeRoseYES","2018/01/06 12:45:00",TRUE,9.5e+17,9.5e+17,428253154,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","please send me a dm with your booking reference number the name of the booker and the email address u…","@bookings",2018-01-06 12:45:00,12:45:00,"Noon"
"1967",1967,"@kirstymw_ Hi Kirsty - Could you please private message us the original booking reference along with the original e… https://t.co/pCshlkCvv4",FALSE,0,"kirstymw_","2018/01/06 12:15:00",TRUE,9.5e+17,9.5e+17,71852800,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","hi kirstycould you please private message us the original booking reference along with the original e…","@bookings",2018-01-06 12:15:00,12:15:00,"Noon"
"1968",1968,"@VelvetMelville To add an infant to your booking Velvet, you will need to call our cs team. Their number can be fou… https://t.co/edul0yRRGh",FALSE,0,"VelvetMelville","2018/01/06 09:45:00",TRUE,9.5e+17,9.5e+17,21390074,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","unknown","to add an infant to your booking velvet you will need to call our cs team their number can be fou…","@bookings",2018-01-06 09:45:00,09:45:00,"Morning"
"1969",1969,"@easyJet can you add an infant to a booking at a later date without penalty fees?",FALSE,0,"easyJet","2018/01/06 09:39:00",FALSE,NA,9.5e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VelvetMelville",0,FALSE,FALSE,NA,NA,"negative","unknown","can you add an infant to a booking at a later date without penalty fees","@bookings",2018-01-06 09:39:00,09:39:00,"Morning"
"1970",1970,"@jasonchanoz Can you please DM me the name of the booker and the email address that was used to make the booking Jason ? Margaret",FALSE,0,"jasonchanoz","2018/01/06 07:20:00",FALSE,9.49e+17,9.5e+17,19676043,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","can you please dm me the name of the booker and the email address that was used to make the booking jasonmargaret","@bookings",2018-01-06 07:20:00,07:20:00,"Morning"
"1971",1971,"@colinrichards2 You can't check in until all API has been added Colin, so they'll need to be removed from the booki… https://t.co/6GYfqbLmZC",FALSE,0,"colinrichards2","2018/01/05 22:58:00",TRUE,9.49e+17,9.49e+17,740390233,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","unknown","you cant check in until all api has been added colin so theyll need to be removed from the booki…","@bookings",2018-01-05 22:58:00,22:58:00,"Night"
"1972",1972,"@easyJet Can you tell me more about the flighschedule from Amsterdam to Rhodos (Greece) in september? I see at the… https://t.co/DlJKAR2Q0k",FALSE,0,"easyJet","2018/01/05 20:56:00",TRUE,NA,9.49e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KingdomMinister",0,FALSE,FALSE,NA,NA,"positive","unknown","can you tell me more about the flighschedule from amsterdam to rhodos greece in september i see at the…","@bookings",2018-01-05 20:56:00,20:56:00,"Night"
"1973",1973,"@easyJet I'm trying to sign in and check in but I keep being told no booking exists. Plesss help",FALSE,0,"easyJet","2018/01/05 20:49:00",FALSE,NA,9.49e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meganlynch09",0,FALSE,FALSE,NA,NA,"neutral","unknown","im trying to sign in and check in but i keep being told no booking exists plesss help","@bookings",2018-01-05 20:49:00,20:49:00,"Night"
